Inventory_ID,PO_ID,Product_ID,Warehouse_ID,Snapshot_Date,Opening_Stock,Stock_In,Stock_Out,Closing_Stock,Reorder_Level,Safety_Stock,Inventory_Value_INR,Stock_Status,Capacity_Utilization_Percent
INVT004530,PO004530,P0009,WH010,02-08-2026,1405,272,162,1515,435,127,71015352.3,Normal,5.23
INVT004531,PO004531,P0109,WH007,19-02-2026,489,936,1102,323,373,189,18931478.97,Reorder,5.6
INVT004532,PO004532,P0233,WH010,19-06-2025,56,894,1035,0,59,136,0,Stockout,0
INVT004533,PO004533,P0217,WH005,08-08-2025,324,86,103,307,394,47,20111932.26,Reorder,1.32
INVT004534,PO004534,P0032,WH007,14-03-2026,779,184,262,701,237,188,13178715.88,Normal,12.16
INVT004535,PO004535,P0171,WH007,17-07-2026,1698,100,62,1736,466,114,59808758.8,Normal,30.1
INVT004536,PO004536,P0129,WH007,14-05-2025,356,212,151,417,126,140,7306006.8,Normal,7.23
INVT004537,PO004537,P0021,WH007,25-01-2026,802,486,175,1113,254,131,28558745.25,Normal,19.3
INVT004538,PO004538,P0272,WH008,15-05-2026,323,396,258,461,133,17,32473522.28,Normal,2.27
INVT004539,PO004539,P0145,WH007,23-12-2025,104,261,143,222,30,79,15299793.78,Overstock,3.85
INVT004540,PO004540,P0034,WH010,25-07-2026,62,857,1030,0,108,45,0,Stockout,0
INVT004541,PO004541,P0031,WH010,17-06-2026,601,599,48,1152,378,181,14617117.44,Normal,3.98
INVT004542,PO004542,P0046,WH006,24-06-2025,1809,524,262,2071,486,202,88280268.48,Normal,9.97
INVT004543,PO004543,P0105,WH010,09-09-2025,507,265,146,626,175,213,6784562.96,Normal,2.16
INVT004544,PO004544,P0175,WH010,01-07-2026,494,284,165,613,455,79,4149777.06,Normal,2.12
INVT004545,PO004545,P0063,WH010,06-09-2025,1067,191,260,998,443,35,32812343.8,Normal,3.45
INVT004546,PO004546,P0280,WH005,05-06-2026,677,172,16,833,269,158,32187953,Normal,3.58
INVT004547,PO004547,P0106,WH008,26-07-2026,545,644,175,1014,213,184,16546431.72,Normal,4.99
INVT004548,PO004548,P0290,WH007,16-06-2025,77,653,496,234,95,201,16741480.86,Normal,4.06
INVT004549,PO004549,P0230,WH005,28-01-2025,322,852,98,1076,346,159,56620680.2,Normal,4.63
INVT004550,PO004550,P0260,WH009,30-06-2025,366,435,365,436,341,72,12040602.16,Normal,1.63
INVT004551,PO004551,P0240,WH010,15-09-2025,636,295,427,504,378,29,45428423.04,Normal,1.74
INVT004552,PO004552,P0181,WH007,14-03-2026,22,666,302,386,31,180,1090257,Overstock,6.69
INVT004553,PO004553,P0108,WH005,13-09-2025,868,95,131,832,217,213,36738973.44,Normal,3.58
INVT004554,PO004554,P0290,WH009,04-08-2026,281,520,127,674,95,201,49764318.2,Overstock,2.52
INVT004555,PO004555,P0199,WH010,15-11-2025,921,932,66,1787,325,187,108075436.9,Overstock,6.17
INVT004556,PO004556,P0167,WH009,18-01-2026,1136,602,160,1578,451,169,27750613.32,Normal,5.9
INVT004557,PO004557,P0121,WH005,02-06-2025,242,891,754,379,119,200,6193959.1,Normal,1.63
INVT004558,PO004558,P0219,WH006,07-12-2025,1110,833,1228,715,311,33,58309894.5,Normal,3.44
INVT004559,PO004559,P0146,WH010,18-07-2025,172,125,138,159,52,166,11059380.15,Normal,0.55
INVT004560,PO004560,P0210,WH006,14-03-2026,181,352,367,166,136,236,12569212.9,Normal,0.8
INVT004561,PO004561,P0105,WH005,12-03-2025,185,992,972,205,175,213,2402247.4,Normal,0.88
INVT004562,PO004562,P0128,WH008,09-03-2026,1003,281,73,1211,404,136,35701478.89,Normal,5.95
INVT004563,PO004563,P0230,WH009,11-03-2025,480,71,68,483,346,159,27424136.25,Normal,1.81
INVT004564,PO004564,P0299,WH010,23-01-2026,1597,146,164,1579,471,18,10021060.34,Normal,5.45
INVT004565,PO004565,P0261,WH005,15-03-2026,516,567,843,240,132,180,1737864,Normal,1.03
INVT004566,PO004566,P0141,WH005,13-03-2025,312,87,105,294,230,103,6497226.54,Normal,1.27
INVT004567,PO004567,P0136,WH007,15-03-2025,1313,139,63,1389,441,74,52566468.87,Normal,24.09
INVT004568,PO004568,P0222,WH009,11-04-2025,1133,815,917,1031,372,47,91297802.77,Normal,3.85
INVT004569,PO004569,P0112,WH007,12-07-2026,929,595,299,1225,439,184,28045774.75,Normal,21.24
INVT004570,PO004570,P0149,WH005,30-01-2025,784,907,1105,586,487,100,30607653.14,Normal,2.52
INVT004571,PO004571,P0250,WH006,06-05-2026,234,20,7,247,485,23,13276007.94,Reorder,1.19
INVT004572,PO004572,P0075,WH008,20-07-2025,170,980,1020,130,105,160,3022615.7,Normal,0.64
INVT004573,PO004573,P0124,WH006,18-05-2025,1606,536,360,1782,411,167,116127736.6,Normal,8.58
INVT004574,PO004574,P0149,WH009,17-04-2025,1920,572,114,2378,487,100,105933122.7,Normal,8.89
INVT004575,PO004575,P0068,WH008,04-12-2025,898,692,929,661,409,202,3272339.99,Normal,3.25
INVT004576,PO004576,P0046,WH009,06-03-2025,395,576,106,865,486,202,38931945.95,Normal,3.23
INVT004577,PO004577,P0285,WH010,01-09-2025,553,531,631,453,165,178,27467768.25,Normal,1.56
INVT004578,PO004578,P0248,WH007,30-08-2025,407,700,408,699,444,184,60927552.12,Normal,12.12
INVT004579,PO004579,P0236,WH005,15-03-2026,1431,588,768,1251,480,237,84554064.18,Normal,5.38
INVT004580,PO004580,P0076,WH006,24-03-2026,999,733,269,1463,315,60,89987198.84,Normal,7.05
INVT004581,PO004581,P0023,WH007,31-05-2026,522,511,52,981,301,65,20609485.65,Normal,17.01
INVT004582,PO004582,P0279,WH009,11-03-2025,380,521,63,838,138,52,61261361.5,Overstock,3.13
INVT004583,PO004583,P0048,WH010,25-01-2026,739,712,535,916,370,99,65834605.44,Normal,3.16
INVT004584,PO004584,P0189,WH008,01-07-2025,50,945,226,769,72,109,34400492.14,Overstock,3.78
INVT004585,PO004585,P0270,WH007,07-05-2025,433,527,190,770,429,112,58609089,Normal,13.35
INVT004586,PO004586,P0171,WH009,17-03-2026,1025,344,467,902,466,114,32497851.32,Normal,3.37
INVT004587,PO004587,P0017,WH005,17-02-2026,1503,527,347,1683,419,65,110629514.2,Normal,7.24
INVT004588,PO004588,P0269,WH006,18-12-2025,963,675,559,1079,252,243,92191529.56,Normal,5.2
INVT004589,PO004589,P0238,WH005,19-03-2026,407,719,900,226,179,171,9909480.76,Normal,0.97
INVT004590,PO004590,P0005,WH009,03-08-2025,186,427,63,550,145,104,18396702.5,Normal,2.06
INVT004591,PO004591,P0132,WH008,08-08-2025,125,852,311,666,62,174,20032001.28,Overstock,3.27
INVT004592,PO004592,P0181,WH008,14-11-2025,44,890,1217,0,31,180,0,Stockout,0
INVT004593,PO004593,P0274,WH009,05-08-2025,66,961,349,678,321,164,61516167.18,Normal,2.53
INVT004594,PO004594,P0154,WH005,25-02-2026,1237,984,530,1691,404,23,52663252.66,Normal,7.28
INVT004595,PO004595,P0109,WH010,08-02-2025,576,71,69,578,373,189,34428674.04,Normal,2
INVT004596,PO004596,P0111,WH009,14-02-2025,147,838,602,383,40,62,4937157.25,Overstock,1.43
INVT004597,PO004597,P0209,WH010,14-04-2026,703,696,319,1080,236,35,92389982.4,Normal,3.73
INVT004598,PO004598,P0205,WH005,17-03-2025,209,389,430,168,480,72,3994116,Reorder,0.72
INVT004599,PO004599,P0124,WH007,02-08-2025,995,570,202,1363,411,167,97633530.05,Normal,23.63
INVT004600,PO004600,P0226,WH006,25-08-2025,332,495,378,449,229,114,4639737.01,Normal,2.16
INVT004601,PO004601,P0058,WH008,08-07-2026,848,346,194,1000,459,191,7321480,Normal,4.92
INVT004602,PO004602,P0108,WH007,07-08-2025,402,257,110,549,217,213,22536955.08,Normal,9.52
INVT004603,PO004603,P0008,WH008,27-03-2025,309,573,230,652,81,100,41622949.76,Overstock,3.21
INVT004604,PO004604,P0141,WH008,15-08-2025,307,700,1039,0,230,103,0,Stockout,0
INVT004605,PO004605,P0111,WH010,02-02-2026,134,464,430,168,40,62,2453480.4,Normal,0.58
INVT004606,PO004606,P0138,WH009,15-07-2025,130,810,37,903,183,201,60300633.33,Normal,3.37
INVT004607,PO004607,P0020,WH010,14-03-2026,45,840,863,22,28,180,1402863.66,Reorder,0.08
INVT004608,PO004608,P0099,WH005,12-12-2025,998,28,18,1008,256,250,60106939.2,Normal,4.34
INVT004609,PO004609,P0081,WH010,26-09-2025,737,726,859,604,211,168,16512085.56,Normal,2.09
INVT004610,PO004610,P0173,WH005,22-03-2025,971,203,248,926,340,55,33246603.96,Normal,3.99
INVT004611,PO004611,P0195,WH005,26-06-2025,162,919,1176,0,97,205,0,Stockout,0
INVT004612,PO004612,P0095,WH006,28-01-2025,1142,717,946,913,393,151,22780491.25,Normal,4.4
INVT004613,PO004613,P0183,WH007,01-06-2026,783,796,970,609,482,121,39526335.03,Normal,10.56
INVT004614,PO004614,P0287,WH010,02-06-2026,875,619,926,568,254,99,41528621.36,Normal,1.96
INVT004615,PO004615,P0076,WH008,06-12-2025,385,407,376,416,315,60,31159556.48,Normal,2.05
INVT004616,PO004616,P0290,WH007,18-05-2025,172,717,102,787,95,201,57451440.72,Overstock,13.65
INVT004617,PO004617,P0126,WH010,01-07-2025,573,181,143,611,226,14,39114778.04,Normal,2.11
INVT004618,PO004618,P0250,WH007,31-07-2026,88,211,171,128,485,23,8037242.88,Reorder,2.22
INVT004619,PO004619,P0030,WH008,08-12-2025,704,537,46,1195,258,168,88720301.35,Normal,5.88
INVT004620,PO004620,P0189,WH009,11-11-2025,184,754,1028,0,72,109,0,Stockout,0
INVT004621,PO004621,P0294,WH010,03-12-2025,687,455,550,592,481,19,27281443.84,Normal,2.04
INVT004622,PO004622,P0162,WH009,25-06-2025,736,207,222,721,216,189,46633227.34,Normal,2.69
INVT004623,PO004623,P0202,WH007,10-05-2026,1055,463,113,1405,297,174,42506827.85,Normal,24.36
INVT004624,PO004624,P0068,WH006,28-04-2025,1404,391,62,1733,409,202,8229185.16,Normal,8.35
INVT004625,PO004625,P0130,WH008,11-06-2025,136,640,300,476,173,58,12765448.92,Normal,2.34
INVT004626,PO004626,P0030,WH007,20-04-2026,825,487,323,989,258,168,86432735.23,Normal,17.15
INVT004627,PO004627,P0214,WH008,26-01-2025,441,520,384,577,124,156,13910096.74,Normal,2.84
INVT004628,PO004628,P0117,WH007,01-03-2026,938,54,44,948,490,224,47179514.16,Normal,16.44
INVT004629,PO004629,P0084,WH006,19-07-2025,113,602,597,118,239,88,4555784.12,Reorder,0.57
INVT004630,PO004630,P0271,WH005,07-01-2025,493,716,619,590,144,210,8115656.5,Normal,2.54
INVT004631,PO004631,P0119,WH008,15-09-2025,204,95,130,169,226,66,408116.41,Reorder,0.83
INVT004632,PO004632,P0176,WH010,27-12-2025,113,866,401,578,174,94,18452985.24,Normal,2
INVT004633,PO004633,P0154,WH006,22-07-2026,1437,529,570,1396,404,23,39866074.56,Normal,6.72
INVT004634,PO004634,P0047,WH008,15-12-2025,770,518,429,859,224,237,70104871.21,Normal,4.22
INVT004635,PO004635,P0283,WH010,22-02-2026,288,656,716,228,321,33,12326617.08,Reorder,0.79
INVT004636,PO004636,P0131,WH008,20-06-2025,879,924,322,1481,393,68,37322325.56,Normal,7.28
INVT004637,PO004637,P0019,WH007,07-05-2025,1389,142,4,1527,417,37,67653719.73,Normal,26.48
INVT004638,PO004638,P0260,WH010,30-05-2025,1223,537,147,1613,341,72,49067314.83,Normal,5.57
INVT004639,PO004639,P0009,WH005,24-04-2026,851,433,187,1097,435,127,52354039.78,Normal,4.72
INVT004640,PO004640,P0002,WH010,07-04-2026,716,698,326,1088,301,86,87371850.88,Normal,3.76
INVT004641,PO004641,P0103,WH010,04-12-2025,199,961,322,838,161,185,17303241.88,Overstock,2.89
INVT004642,PO004642,P0195,WH006,13-01-2025,28,836,114,750,97,205,43762215,Overstock,3.61
INVT004643,PO004643,P0010,WH009,01-03-2025,782,305,146,941,380,29,8423662.62,Normal,3.52
INVT004644,PO004644,P0026,WH006,17-03-2026,197,29,1,225,171,23,19395456.75,Normal,1.08
INVT004645,PO004645,P0021,WH005,20-06-2025,270,453,383,340,254,131,9729188.4,Normal,1.46
INVT004646,PO004646,P0087,WH007,20-04-2026,740,35,11,764,237,242,60768529.44,Normal,13.25
INVT004647,PO004647,P0206,WH005,12-06-2025,394,506,313,587,441,100,46507974.78,Normal,2.53
INVT004648,PO004648,P0174,WH009,17-03-2025,119,909,1217,0,391,52,0,Stockout,0
INVT004649,PO004649,P0102,WH010,22-04-2025,821,577,192,1206,209,117,63875814.12,Overstock,4.17
INVT004650,PO004650,P0028,WH008,20-04-2026,11,460,263,208,29,232,3125536.96,Overstock,1.02
INVT004651,PO004651,P0263,WH005,11-12-2025,22,532,217,337,72,247,23988098.1,Normal,1.45
INVT004652,PO004652,P0228,WH005,17-08-2025,747,736,611,872,351,11,68454589.84,Normal,3.75
INVT004653,PO004653,P0005,WH006,16-12-2025,79,211,53,237,145,104,8770372.23,Normal,1.14
INVT004654,PO004654,P0094,WH009,11-07-2026,107,326,288,145,216,65,3892989,Reorder,0.54
INVT004655,PO004655,P0070,WH010,19-01-2026,771,240,191,820,306,185,62475611.4,Normal,2.83
INVT004656,PO004656,P0207,WH009,12-12-2025,91,841,131,801,32,142,25866877.23,Overstock,2.99
INVT004657,PO004657,P0039,WH005,10-12-2025,96,656,791,0,67,207,0,Stockout,0
INVT004658,PO004658,P0033,WH010,09-04-2025,794,286,428,652,441,103,31571287.44,Normal,2.25
INVT004659,PO004659,P0042,WH008,16-09-2025,65,563,797,0,131,24,0,Stockout,0
INVT004660,PO004660,P0251,WH009,06-02-2026,560,686,981,265,184,38,10410201.7,Normal,0.99
INVT004661,PO004661,P0253,WH009,15-06-2026,231,625,494,362,310,246,25175887.3,Normal,1.35
INVT004662,PO004662,P0175,WH008,09-02-2026,1196,141,196,1141,455,79,7761857.88,Normal,5.61
INVT004663,PO004663,P0195,WH007,05-07-2025,103,625,715,13,97,205,742952.08,Reorder,0.23
INVT004664,PO004664,P0102,WH010,01-03-2026,137,314,92,359,209,117,19315858.58,Normal,1.24
INVT004665,PO004665,P0081,WH006,05-04-2026,470,268,84,654,211,168,18429785.4,Normal,3.15
INVT004666,PO004666,P0136,WH008,17-09-2025,229,610,910,0,441,74,0,Stockout,0
INVT004667,PO004667,P0047,WH007,30-04-2025,547,612,630,529,224,237,48161085.75,Normal,9.17
INVT004668,PO004668,P0164,WH010,16-06-2026,1174,265,52,1387,419,83,118581648.2,Normal,4.79
INVT004669,PO004669,P0279,WH009,08-09-2025,527,292,5,814,138,52,53643234.92,Overstock,3.04
INVT004670,PO004670,P0209,WH008,03-06-2026,232,700,40,892,236,35,71600536.72,Normal,4.39
INVT004671,PO004671,P0197,WH008,05-10-2025,623,891,1203,311,223,17,7491635.46,Normal,1.53
INVT004672,PO004672,P0170,WH006,14-09-2025,431,934,1051,314,210,177,20940091.66,Normal,1.51
INVT004673,PO004673,P0158,WH007,22-01-2026,518,110,110,518,298,222,19286517.88,Normal,8.98
INVT004674,PO004674,P0123,WH005,13-09-2025,595,313,149,759,308,180,36419643.48,Normal,3.27
INVT004675,PO004675,P0037,WH008,27-12-2025,1238,81,70,1249,344,50,40854577.67,Normal,6.14
INVT004676,PO004676,P0212,WH008,12-05-2026,580,479,72,987,167,225,81395422.5,Overstock,4.85
INVT004677,PO004677,P0223,WH006,25-04-2026,68,65,91,42,362,20,106473.78,Reorder,0.2
INVT004678,PO004678,P0138,WH006,18-09-2025,340,709,936,113,183,201,6661076.54,Reorder,0.54
INVT004679,PO004679,P0184,WH006,16-07-2025,392,694,718,368,157,106,28660936.64,Normal,1.77
INVT004680,PO004680,P0208,WH009,18-07-2026,153,453,33,573,159,116,18880069.23,Normal,2.14
INVT004681,PO004681,P0060,WH009,25-05-2025,929,289,124,1094,311,48,5311971.7,Normal,4.09
INVT004682,PO004682,P0054,WH007,19-08-2025,428,143,137,434,114,156,20051472.7,Normal,7.53
INVT004683,PO004683,P0235,WH007,20-04-2026,511,843,1084,270,300,200,14589590.4,Reorder,4.68
INVT004684,PO004684,P0236,WH010,26-08-2025,87,227,23,291,480,237,20273929.26,Reorder,1.01
INVT004685,PO004685,P0151,WH010,18-06-2026,510,542,169,883,390,115,6089335.77,Normal,3.05
INVT004686,PO004686,P0246,WH008,13-04-2026,416,769,135,1050,213,207,80772835.5,Normal,5.16
INVT004687,PO004687,P0297,WH006,11-06-2026,1162,928,534,1556,364,12,35116943.88,Normal,7.49
INVT004688,PO004688,P0293,WH007,02-01-2026,840,691,301,1230,212,211,52117621.5,Overstock,21.33
INVT004689,PO004689,P0232,WH006,16-04-2026,519,750,213,1056,293,69,34922279.04,Normal,5.09
INVT004690,PO004690,P0233,WH005,26-04-2026,85,163,205,43,59,136,1502833.66,Reorder,0.19
INVT004691,PO004691,P0212,WH005,27-03-2025,568,622,180,1010,167,225,82466924.2,Overstock,4.35
INVT004692,PO004692,P0041,WH007,06-07-2025,1135,360,462,1033,372,143,35128259.98,Normal,17.91
INVT004693,PO004693,P0204,WH006,04-01-2025,218,827,651,394,309,156,30799559.18,Normal,1.9
INVT004694,PO004694,P0218,WH010,05-12-2025,97,380,568,0,52,176,0,Stockout,0
INVT004695,PO004695,P0101,WH006,11-01-2026,129,32,28,133,36,204,6864156.6,Normal,0.64
INVT004696,PO004696,P0023,WH010,12-02-2025,518,272,293,497,301,65,9239652.45,Normal,1.72
INVT004697,PO004697,P0190,WH009,24-12-2025,530,478,520,488,238,85,33892810.24,Normal,1.82
INVT004698,PO004698,P0114,WH006,29-05-2025,265,701,398,568,70,236,38363526.56,Overstock,2.74
INVT004699,PO004699,P0003,WH009,28-06-2025,20,956,760,216,234,143,17703392.4,Reorder,0.81
INVT004700,PO004700,P0208,WH007,26-03-2025,295,420,583,132,159,116,4327375.8,Reorder,2.29
INVT004701,PO004701,P0057,WH010,21-01-2026,20,589,493,116,45,53,4701292.08,Normal,0.4
INVT004702,PO004702,P0260,WH006,13-07-2026,637,874,614,897,341,72,28055190.93,Normal,4.32
INVT004703,PO004703,P0196,WH008,23-04-2026,258,471,89,640,236,215,47032403.2,Normal,3.15
INVT004704,PO004704,P0024,WH009,12-11-2025,892,160,213,839,413,147,22739408.61,Normal,3.14
INVT004705,PO004705,P0075,WH009,25-08-2025,265,168,64,369,105,160,8476339.59,Normal,1.38
INVT004706,PO004706,P0132,WH006,28-03-2026,161,436,124,473,62,174,13857939.81,Overstock,2.28
INVT004707,PO004707,P0149,WH007,15-02-2025,1721,566,466,1821,487,100,94866925.26,Normal,31.58
INVT004708,PO004708,P0164,WH009,18-07-2025,122,179,181,120,419,83,10470223.2,Reorder,0.45
INVT004709,PO004709,P0290,WH005,22-07-2025,56,697,105,648,95,201,47561035.68,Overstock,2.79
INVT004710,PO004710,P0080,WH010,13-08-2025,308,434,236,506,332,36,19010637.58,Normal,1.75
INVT004711,PO004711,P0133,WH005,19-03-2025,52,63,80,35,118,125,2450040.25,Reorder,0.15
INVT004712,PO004712,P0177,WH010,09-05-2025,1760,978,316,2422,450,112,139248845.3,Overstock,8.37
INVT004713,PO004713,P0129,WH007,08-01-2025,179,362,218,323,126,140,6628941.92,Normal,5.6
INVT004714,PO004714,P0290,WH010,01-05-2025,317,586,106,797,95,201,55180231.24,Overstock,2.75
INVT004715,PO004715,P0247,WH007,28-08-2025,923,674,552,1045,303,118,31534369.35,Normal,18.12
INVT004716,PO004716,P0122,WH010,22-06-2026,207,406,555,58,208,225,3107605.2,Reorder,0.2
INVT004717,PO004717,P0288,WH010,21-08-2025,102,97,33,166,42,71,5971142.84,Normal,0.57
INVT004718,PO004718,P0241,WH007,02-05-2026,984,782,723,1043,252,138,28418495.84,Normal,18.09
INVT004719,PO004719,P0002,WH005,19-06-2026,474,897,572,799,301,86,64506825.55,Normal,3.44
INVT004720,PO004720,P0115,WH009,06-04-2026,544,670,552,662,150,154,21316922.98,Normal,2.47
INVT004721,PO004721,P0159,WH010,17-03-2026,364,597,514,447,290,206,13324748.16,Normal,1.54
INVT004722,PO004722,P0034,WH008,26-11-2025,127,285,208,204,108,45,8631429.72,Normal,1
INVT004723,PO004723,P0090,WH009,03-03-2026,2,72,65,9,76,160,777509.19,Reorder,0.03
INVT004724,PO004724,P0110,WH008,22-02-2026,76,953,1132,0,228,116,0,Stockout,0
INVT004725,PO004725,P0050,WH005,30-06-2026,390,368,519,239,162,116,9319556.44,Normal,1.03
INVT004726,PO004726,P0257,WH006,02-05-2025,1290,709,640,1359,336,211,91008438.39,Normal,6.55
INVT004727,PO004727,P0242,WH010,07-09-2025,0,959,1275,0,228,88,0,Stockout,0
INVT004728,PO004728,P0031,WH008,07-06-2026,1092,584,842,834,378,181,11643482.34,Normal,4.1
INVT004729,PO004729,P0023,WH005,23-03-2026,278,184,205,257,301,65,4581767.73,Reorder,1.11
INVT004730,PO004730,P0149,WH008,09-11-2025,1315,662,52,1925,487,100,97334641.25,Normal,9.47
INVT004731,PO004731,P0206,WH005,13-10-2025,1012,862,1209,665,441,100,55980504.65,Normal,2.86
INVT004732,PO004732,P0084,WH008,15-07-2026,139,604,808,0,239,88,0,Stockout,0
INVT004733,PO004733,P0149,WH010,17-02-2025,286,876,62,1100,487,100,56741674,Normal,3.8
INVT004734,PO004734,P0197,WH006,11-01-2026,449,278,350,377,223,17,9706962.07,Normal,1.82
INVT004735,PO004735,P0086,WH010,27-10-2025,718,837,423,1132,442,229,50111500.52,Normal,3.91
INVT004736,PO004736,P0120,WH006,03-04-2025,105,553,343,315,236,214,26240920.65,Normal,1.52
INVT004737,PO004737,P0119,WH010,17-01-2026,900,547,594,853,226,66,1945803.89,Normal,2.95
INVT004738,PO004738,P0079,WH010,06-06-2025,145,893,1247,0,63,108,0,Stockout,0
INVT004739,PO004739,P0051,WH005,20-06-2025,152,343,133,362,387,133,1874794.38,Reorder,1.56
INVT004740,PO004740,P0105,WH007,24-07-2025,175,200,83,292,175,213,3127874.8,Normal,5.06
INVT004741,PO004741,P0051,WH005,14-05-2025,95,727,87,735,387,133,3997429.8,Normal,3.16
INVT004742,PO004742,P0277,WH007,12-08-2025,50,420,582,0,33,25,0,Stockout,0
INVT004743,PO004743,P0234,WH008,10-06-2025,252,907,1092,67,150,113,1542171.83,Reorder,0.33
INVT004744,PO004744,P0043,WH009,16-07-2026,671,195,256,610,466,119,13159822.8,Normal,2.28
INVT004745,PO004745,P0085,WH010,27-09-2025,292,985,69,1208,306,81,71422166.48,Normal,4.17
INVT004746,PO004746,P0045,WH009,12-02-2025,26,879,725,180,388,79,9293722.2,Reorder,0.67
INVT004747,PO004747,P0051,WH009,26-07-2025,1471,410,185,1696,387,133,8346711.36,Normal,6.34
INVT004748,PO004748,P0061,WH010,05-10-2025,609,272,29,852,232,52,33273522.36,Normal,2.94
INVT004749,PO004749,P0169,WH007,31-05-2026,376,803,408,771,257,169,62709955.77,Normal,13.37
INVT004750,PO004750,P0283,WH007,16-03-2025,461,552,98,915,321,33,52075212,Normal,15.87
INVT004751,PO004751,P0277,WH006,24-01-2026,112,943,737,318,33,25,22462375.2,Overstock,1.53
INVT004752,PO004752,P0134,WH008,13-02-2025,265,301,180,386,245,14,5647473.36,Normal,1.9
INVT004753,PO004753,P0168,WH008,05-03-2025,263,468,449,282,156,80,21265056,Normal,1.39
INVT004754,PO004754,P0126,WH005,21-12-2025,447,196,284,359,226,14,19585349.11,Normal,1.54
INVT004755,PO004755,P0294,WH008,16-12-2025,210,250,40,420,481,19,19208775.6,Reorder,2.07
INVT004756,PO004756,P0198,WH010,15-07-2026,42,46,52,36,38,223,2297146.68,Reorder,0.12
INVT004757,PO004757,P0290,WH010,22-09-2025,278,995,1227,46,95,201,3575293.42,Reorder,0.16
INVT004758,PO004758,P0273,WH008,25-03-2025,670,400,598,472,217,132,34554463.92,Normal,2.32
INVT004759,PO004759,P0106,WH010,30-04-2026,26,55,78,3,213,184,47320.8,Reorder,0.01
INVT004760,PO004760,P0081,WH010,14-04-2025,528,70,84,514,211,168,14158916.42,Normal,1.78
INVT004761,PO004761,P0037,WH006,27-08-2025,64,701,951,0,344,50,0,Stockout,0
INVT004762,PO004762,P0093,WH010,27-01-2026,808,800,389,1219,224,216,53897816.82,Overstock,4.21
INVT004763,PO004763,P0129,WH008,22-09-2025,114,370,281,203,126,140,3876617.92,Normal,1
INVT004764,PO004764,P0087,WH009,22-01-2026,581,498,474,605,237,242,48909555.2,Normal,2.26
INVT004765,PO004765,P0042,WH007,12-08-2025,226,861,171,916,131,24,60324572.32,Overstock,15.88
INVT004766,PO004766,P0135,WH007,14-08-2025,687,68,90,665,182,127,40337410.4,Normal,11.53
INVT004767,PO004767,P0216,WH008,29-07-2026,786,586,171,1201,430,35,64797565.01,Normal,5.91
INVT004768,PO004768,P0200,WH007,26-05-2025,1151,715,784,1082,422,173,79948925.9,Normal,18.76
